NAMES,,SUB-NAMES,,dcterms:spatial,,dcterms:date,,Audio,,3D Artifact,3D Artifact Citation,,art:url. (USC),Image File Name (USC),art:url. (UA),,Image File Name UA,,,,,Text
FN-7A,,FN-7A2,,"36.73225, 3.08746",,1800,,https://soundcloud.com/decodingdiaspora/ep-7-facts-about-the-negro,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-7a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-7A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-7a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-7A.jpg,,,,,"Mulai Hassan Sultan of Tunis in 1533. His Army and Navy were one of the most powerful of its time. His ships like those of other Islamic rulers of North Africa, raided the coasts of Southern and Western Europe, including England and Ireland, for white slaves whom they sold in Sallee (Morocco), Algiers, Tunis, and Constantinople….A practice that lasted until 1800. The United States, as a young nation, had to pay tribute to these African sovereigns to sail the Atlantic and the Mediterranean.? "
FN-7A,,FN-7A3,,"51.5072, 0.1376",,,,https://soundcloud.com/decodingdiaspora/ep-7-facts-about-the-negro,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-7a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-7A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-7a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-7A.jpg,,,,,"Mulai Hassan Sultan of Tunis in 1533. His Army and Navy were one of the most powerful of its time. His ships like those of other Islamic rulers of North Africa, raided the coasts of Southern and Western Europe, including England and Ireland, for white slaves whom they sold in Sallee (Morocco), Algiers, Tunis, and Constantinople….A practice that lasted until 1800. The United States, as a young nation, had to pay tribute to these African sovereigns to sail the Atlantic and the Mediterranean.? "
FN-7A,,FN-7A4,,"53.33306, -6.24889",,,,https://soundcloud.com/decodingdiaspora/ep-7-facts-about-the-negro,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-7a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-7A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-7a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-7A.jpg,,,,,"Mulai Hassan Sultan of Tunis in 1533. His Army and Navy were one of the most powerful of its time. His ships like those of other Islamic rulers of North Africa, raided the coasts of Southern and Western Europe, including England and Ireland, for white slaves whom they sold in Sallee (Morocco), Algiers, Tunis, and Constantinople….A practice that lasted until 1800. The United States, as a young nation, had to pay tribute to these African sovereigns to sail the Atlantic and the Mediterranean.? "
FN-7A,,FN-7A5,,"34.0531, -6.79846",,,,https://soundcloud.com/decodingdiaspora/ep-7-facts-about-the-negro,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-7a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-7A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-7a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-7A.jpg,,,,,"Mulai Hassan Sultan of Tunis in 1533. His Army and Navy were one of the most powerful of its time. His ships like those of other Islamic rulers of North Africa, raided the coasts of Southern and Western Europe, including England and Ireland, for white slaves whom they sold in Sallee (Morocco), Algiers, Tunis, and Constantinople….A practice that lasted until 1800. The United States, as a young nation, had to pay tribute to these African sovereigns to sail the Atlantic and the Mediterranean.? "
FN-7A,,FN-7A8,,"41.047867, 28.908272",,,,https://soundcloud.com/decodingdiaspora/ep-7-facts-about-the-negro,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-7a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-7A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-7a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-7A.jpg,,,,,"Mulai Hassan Sultan of Tunis in 1533. His Army and Navy were one of the most powerful of its time. His ships like those of other Islamic rulers of North Africa, raided the coasts of Southern and Western Europe, including England and Ireland, for white slaves whom they sold in Sallee (Morocco), Algiers, Tunis, and Constantinople….A practice that lasted until 1800. The United States, as a young nation, had to pay tribute to these African sovereigns to sail the Atlantic and the Mediterranean.? "
FN-7A,,FN-7A9,,"38.89511, -77.04637",,,,https://soundcloud.com/decodingdiaspora/ep-7-facts-about-the-negro,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-7a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-7A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-7a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-7A.jpg,,,,,"Mulai Hassan Sultan of Tunis in 1533. His Army and Navy were one of the most powerful of its time. His ships like those of other Islamic rulers of North Africa, raided the coasts of Southern and Western Europe, including England and Ireland, for white slaves whom they sold in Sallee (Morocco), Algiers, Tunis, and Constantinople….A practice that lasted until 1800. The United States, as a young nation, had to pay tribute to these African sovereigns to sail the Atlantic and the Mediterranean.? "
FN-7C,,FN-7C1,,"29.908072, -81.324791",,,,https://soundcloud.com/decodingdiaspora/ep-7-facts-about-the-negro,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-7c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-7C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-7c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-7C.jpg,,,,,"House that was built by Gilbert Smith, a Negro of St. Augustine, Fla. of Fish Scales pressed tightly together. The only known one of its kind in the world.?"
FN-7D,,FN-7D1,,"38.244926, -85.767767",,1884-1888,,https://soundcloud.com/decodingdiaspora/ep-7-facts-about-the-negro,,,Horse and Jockey https://www.myminifactory.com/object/3d-print-race-horse-and-jockey-4152,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-7d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-7D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-7d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-7D.jpg,,,,,"Isaac Murphy One of the greatest of all jockeys. Won the American derby three times in succession, 1884, ‘85 and ‘86 and again in 1888. Also won the Kentucky Derby five times and the Clark Handicap four times. One of his greatest victories was at Church Hill Downs riding Rey El Santa Anita, lucky Baldwin’s horse. Murphy was hailed as “the King of All Riders."""
FN-8A,,FN-8A1,,"35.546505, 51.129791",,2300BCE,,https://soundcloud.com/decodingdiaspora/ep-8-facts-about-the-negro,,,https://sketchfab.com/3d-models/statue-neo-assyrian-temple-of-nabu-5b0fcce6567a4bccae578aa09681ab80,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-8a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-8A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-8a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-8A.jpg,,,,,"Dynasty of Negro Kings Susian figure of about 2300 B.C. or earlier. The Susian, also known as Elamites, were a Black people and had a “Dynasty of Negro Kings,” According to a French excavator. They ruled Persia, Conquered Babylon, and Assyria, and fought the Scythians, a white people. Susa, their capital, is the Shushan of the Bible.?"
FN-8A,,FN-8A2,,"33.303257, 44.354321",,,,https://soundcloud.com/decodingdiaspora/ep-8-facts-about-the-negro,,,https://sketchfab.com/3d-models/statue-neo-assyrian-temple-of-nabu-5b0fcce6567a4bccae578aa09681ab80,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-8a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-8A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-8a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-8A.jpg,,,,,"Dynasty of Negro Kings Susian figure of about 2300 B.C. or earlier. The Susian, also known as Elamites, were a Black people and had a “Dynasty of Negro Kings,” According to a French excavator. They ruled Persia, Conquered Babylon, and Assyria, and fought the Scythians, a white people. Susa, their capital, is the Shushan of the Bible.?"
FN-8A,,FN-8A3,,"34.533753, 43.483738",,,,https://soundcloud.com/decodingdiaspora/ep-8-facts-about-the-negro,,,https://sketchfab.com/3d-models/statue-neo-assyrian-temple-of-nabu-5b0fcce6567a4bccae578aa09681ab80,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-8a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-8A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-8a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-8A.jpg,,,,,"Dynasty of Negro Kings Susian figure of about 2300 B.C. or earlier. The Susian, also known as Elamites, were a Black people and had a “Dynasty of Negro Kings,” According to a French excavator. They ruled Persia, Conquered Babylon, and Assyria, and fought the Scythians, a white people. Susa, their capital, is the Shushan of the Bible.?"
FN-8C,,FN-8C1,,"38.89511, -77.05637",,1869,,https://soundcloud.com/decodingdiaspora/ep-8-facts-about-the-negro,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-8c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-8C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-8c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-8C.jpg,,,,,"Dr. Rebecca J. Cole One of the first two Negro female physicians in the U.S. graduated in medicine in 1869. Was Ass’t. Resident physician in the Infirmary Medical School and Hospital founded by Elizbeth Blackwell, first female physician, who praises her in her autobiography. Dr. Cole practiced for 50. Years, in Philadelphia, Columbia, S.C. and Washington, D.C.?"
FN-8C,,FN-8C2,,"39.998089, -75.134109",,,,https://soundcloud.com/decodingdiaspora/ep-8-facts-about-the-negro,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-8c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-8C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-8c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-8C.jpg,,,,,"Dr. Rebecca J. Cole One of the first two Negro female physicians in the U.S. graduated in medicine in 1869. Was Ass’t. Resident physician in the Infirmary Medical School and Hospital founded by Elizbeth Blackwell, first female physician, who praises her in her autobiography. Dr. Cole practiced for 50. Years, in Philadelphia, Columbia, S.C. and Washington, D.C.?"
FN-8C,,FN-8C3,,"33.836082, -81.163727",,,,https://soundcloud.com/decodingdiaspora/ep-8-facts-about-the-negro,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-8c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-8C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-8c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-8C.jpg,,,,,"Dr. Rebecca J. Cole One of the first two Negro female physicians in the U.S. graduated in medicine in 1869. Was Ass’t. Resident physician in the Infirmary Medical School and Hospital founded by Elizbeth Blackwell, first female physician, who praises her in her autobiography. Dr. Cole practiced for 50. Years, in Philadelphia, Columbia, S.C. and Washington, D.C.?"
FN-8D,,FN-8D2,,"34.03715, -4.9998",,,,https://soundcloud.com/decodingdiaspora/ep-8-facts-about-the-negro,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-8d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-8D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-8d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-8D.jpg,,,,,"Africa has the world’s oldest existing university. It is Karaouyine at Fez, Southern Morocco, where the population is very Negroid. When Europe was struggling with clumsy Roman Letter-Numerals this university was using Arabic numerals (as we use today) and later introduced them into Europe. Christian students were admitted, one of whom later became Pope Sylvester II.?"
FN-9A,,FN-9A1,,"6.465422, 3.406448",,1958,,https://soundcloud.com/decodingdiaspora/ep9-facts-about-the-negro,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-9a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-9A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-9a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-9A.jpg,,,,,"Abuker Tafawa Balewa Efficient transport minister of Nigeria. Graduate, with honors, London University, England, he is a Moslem and popular with the Sultans and Emirs of that faith. For years a determined worker for full independence, which he expects not later than 1958.?"
FN-9A,,FN-9A2,,"51.5072, 0.1476",,,,https://soundcloud.com/decodingdiaspora/ep9-facts-about-the-negro,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-9a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-9A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-9a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-9A.jpg,,,,,"Abuker Tafawa Balewa Efficient transport minister of Nigeria. Graduate, with honors, London University, England, he is a Moslem and popular with the Sultans and Emirs of that faith. For years a determined worker for full independence, which he expects not later than 1958.?"
FN-9C,,FN-9C2,,"-30.54723, 29.42412",,1765-1867,,https://soundcloud.com/decodingdiaspora/ep9-facts-about-the-negro,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-9c,https://scalar.usc.edu/works/decoding-diaspora/media/FN-9C.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-9c,,https://decodingdiaspora.org/decoding-diaspora/media/FN-9C.jpg,,,,,"Adam Kok ?1765…...1835? Was one of the great early figures of South Africa. Son of a white man and a native woman, he gathered the despised mixed-bloods, called “bastards,” changed their names to Griquas, led them north and founded Griqualand, Capital, Kok-Stad. The colony prospered and lived in peace under Adam Kok III till 1867, when it was found to be very rich in gold and diamonds, and was seized by the whites.?  "
FN-9D,,FN-9D1,,"48.858093, 2.324694",,,,https://soundcloud.com/decodingdiaspora/ep9-facts-about-the-negro,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-9d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-9D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-9d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-9D.jpg,,,,,"Among the several Back-to-Africa plans for American Negroes was that of Jacques LeBaudy, French multi-millionaire, “Emperor of the Sahara.” With him was the French General Gouraud, former Governor-General of the French Sudan, under whom the American Negroes served in World War I. The project fell through when LeBaudy was murdered.?"
FN-9D,,FN-9D2,,"15.508457, 32.522854",,,,https://soundcloud.com/decodingdiaspora/ep9-facts-about-the-negro,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-9d,https://scalar.usc.edu/works/decoding-diaspora/media/FN-9D.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-9d,,https://decodingdiaspora.org/decoding-diaspora/media/FN-9D.jpg,,,,,"Among the several Back-to-Africa plans for American Negroes was that of Jacques LeBaudy, French multi-millionaire, “Emperor of the Sahara.” With him was the French General Gouraud, former Governor-General of the French Sudan, under whom the American Negroes served in World War I. The project fell through when LeBaudy was murdered.?"
FN-10A,,FN-10A1,,"50.82838, -0.13947",,18c,,https://soundcloud.com/decodingdiaspora/ep10-facts-about-the-negro1,,,,,https://scalar.usc.edu/works/decoding-diaspora/media/fn-10a,https://scalar.usc.edu/works/decoding-diaspora/media/FN-10A.jpg,https://decodingdiaspora.org/decoding-diaspora/media/fn-10a,,https://decodingdiaspora.org/decoding-diaspora/media/FN-10A.jpg,,,,,"S. D. Mahomed Noted barber-surgeon of the 18th century. He lived in Brighton, England. In his day barbering was combined with surgery, such as dissecting, pulling teeth and blood-letting. Cliente were the rich and fashionable.?"
